Fri Jan 10 15:43:55 2014    profiling/game.run.profile

         8189053 function calls (8184595 primitive calls) in 25.530 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/backend_tkagg.py:370(FigureManagerTkAgg)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/projections/geo.py:302(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:94(MathtextBackend)
        4    0.000    0.000    0.000    0.000 {posix.getpid}
        9    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:1315(MemoryMonitor)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:225(__init__)
        9    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:703(EngFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/stat.py:49(S_ISREG)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/pygame/sprite.py:267(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:132(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1688(Tk)
        7    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/windowing.py:18(SetForegroundWindow)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:961(TransformedBbox)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/rcsetup.py:262(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:553(RRuleLocator)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:914(_get_minposy)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/gridspec.py:61(set_width_ratios)
        1    0.000    0.000    0.000    0.000 {strop.maketrans}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/blocking_input.py:24(BlockingInput)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:1475(Keyword)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2822(Forward)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/text.py:1418(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:2027(BboxTransform)
        2    0.000    0.000    0.000    0.000 code/missile.py:191(incrementAttribute)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:531(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2334(Or)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:2689(get_yscale)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/projections/geo.py:419(MollweideTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:1569(_Style)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:349(__iter__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/docstring.py:3(Substitution)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:39(HandlerBase)
        2    0.000    0.000    0.000    0.000 {locals}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/ImagePalette.py:25(ImagePalette)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/gridspec.py:67(set_height_ratios)
       34    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        4    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:240(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2997(OnlyOnce)
        7    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:2871(set_history_buttons)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1398(List)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1945(get_affine)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/scale.py:162(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/dateutil/tz.py:31(tzutc)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2174(ParseExpression)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:165(Variable)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/offsetbox.py:881(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:512(DateLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/textpath.py:17(TextToPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/projections/geo.py:578(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/PngImagePlugin.py:169(PngStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/__init__.py:216(set_fileo)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/__init__.py:207(set_level)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/delaunay/triangulate.py:22(Triangulation)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/units.py:113(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/rcsetup.py:148(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/projections/polar.py:188(RadialLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/tri/tricontour.py:7(TriContourSet)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:3155(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:1504(AutoLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:484(TimeEncoding)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/gridspec.py:348(GridSpecFromSubplotSpec)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:406(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:1665(_Base)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:958(HourLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/dateutil/tz.py:475(tzrange)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/windowing.py:21(FocusManager)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1424(CallWrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:322(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/figure.py:118(SubplotParams)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:67(todatetime)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/widgets.py:19(LockDraw)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/collections.py:798(LineCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/PngImagePlugin.py:151(PngInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:3046(CurveA)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:52(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/windowing.py:16(GetForegroundWindow)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:1160(CloseEvent)
        8    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/gridspec.py:45(get_geometry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1856(Place)
        9    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:999(addinfourl)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:2111(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:324(silent_list)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/copy.py:55(Error)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:372(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/widgets.py:1087(RectangleSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/colors.py:899(LogNorm)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:197(ParseException)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2126(WordStart)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:922(LinearLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/units.py:48(AxisInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dviread.py:758(Encoding)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/offsetbox.py:275(VPacker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2756(Scale)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/backend_tkagg.py:88(TimerTk)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:3177(_Bracket)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2482(Label)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:1537(CaselessLiteral)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/backend_agg.py:276(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/collections.py:1070(PatchCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:505(HandlerStem)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/ImageFile.py:330(Parser)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/rcsetup.py:314(ValidateInterval)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/warnings.py:14(warnpy3k)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:3442(Fancy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/sax/_exceptions.py:46(SAXParseException)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:943(ishold)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:2050(Roundtooth)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:2203(TransformedPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1465(YView)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/font_manager.py:346(FontEntry)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:1032(MultipleLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/dateutil/tz.py:554(tzstr)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:1416(Empty)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:1245(LogLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:390(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2719(Menubutton)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:138(setfirstweekday)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1766(NegFill)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/axis.py:587(Ticker)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:289(HandlerRegularPolyCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2612(FollowedBy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/Image.py:407(_E)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:322(Overflow)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:3324(BitmapImage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/dateutil/relativedelta.py:15(weekday)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1959(BaseWidget)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:919(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2601(__str__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:303(Idle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/csv.py:123(DictWriter)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:140(_UTC)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2395(MatchFirst)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/offsetbox.py:1603(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:862(IndexLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/offsetbox.py:410(PaddedBox)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:1100(Event)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/distutils/version.py:32(Version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:974(addclosehook)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:3258(BracketAB)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:1959(Sawtooth)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:777(Xlator)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/artist.py:683(get_zorder)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:978(get_aspect)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1251(Box)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:47(converter)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dviread.py:627(PsfontsMap)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:776(set_axes_locator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1714(GlueSpec)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:127(HandlerNpoints)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1644(Rule)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/projections/geo.py:381(InvertedHammerTransform)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:2862(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:3088(CurveAB)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/sax/xmlreader.py:341(AttributesNSImpl)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:176(Formatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/collections.py:784(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:3742(_ContextManager)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:1122(IdleEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:140(DummyAxis)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:881(FixedLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2003(_PositionToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:663(LogFormatterMathtext)
       18    0.000    0.000    0.000    0.000 /usr/lib/python2.7/distutils/version.py:273(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:1558(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2789(Scrollbar)
        7    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:2136(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:2679(Bar)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/offsetbox.py:1575(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/PngImagePlugin.py:75(ChunkStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/offsetbox.py:245(PackerBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mlab.py:1204(FIFOBuffer)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:1835(Round)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend.py:35(DraggableLegend)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:1278(MouseEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/ImageMode.py:22(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/scale.py:113(LogTransformBase)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:182(get_edgecolor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:850(ftpwrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2102(StringEnd)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mlab.py:2345(FormatObj)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/ImageFile.py:69(ImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2058(LineEnd)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:5412(_WorkRep)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:552(LogFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:1901(Round4)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/csv.py:26(Dialect)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/dateutil/rrule.py:629(_iterinfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:220(set_aa)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:378(HandlerCircleCollection)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mlab.py:2374(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/JpegImagePlugin.py:267(JpegImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1892(Ship)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/subprocess.py:402(CalledProcessError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/dateutil/parser.py:147(_resultbase)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/pkg_resources.py:2633(_get_mro)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:243(FixedFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1291(Char)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:2478(Angle3)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:5666(_Log10Memoize)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:1117(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:1359(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/colors.py:722(ListedColormap)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:425(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:496(rrulewrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1754(Fill)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2050(Button)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/PngImagePlugin.py:453(_idat)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/Image.py:34(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/ticker.py:913(NullLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backend_bases.py:63(ShowBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:698(literal)
       16    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2990(postParse)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mlab.py:804(PCA)
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:294(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/pyparsing.py:2897(TokenConverter)
        4    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/sax/xmlreader.py:163(Locator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tempfile.py:364(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:184(Clamped)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:207(seek)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/transforms.py:1791(BlendedAffine2D)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/axes.py:947(hold)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/legend_handler.py:158(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:195(MathtextBackendAggRender)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/patches.py:2520(Angle)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1369(Accent)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/backends/backend_tkagg.py:462(AxisMenu)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/mathtext.py:1770(NegFilll)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/dateutil/tz.py:152(_ttinfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/PIL/PngImagePlugin.py:308(PngImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/dates.py:1112(DateConverter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2729(Radiobutton)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/blocking_input.py:286(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/matplotlib/cbook.py:1127(maxdict)
